"V1" "V4"
"ENSG00000100934" 19
"ENSG00000101310" 21
"ENSG00000112186" 11
"ENSG00000144152" 5
"ENSG00000132128" 20
"ENSG00000204099" 16
"ENSG00000185070" 45
"ENSG00000163093" 5
"ENSG00000182463" 43
"ENSG00000189099" 4
"ENSG00000148204" 27
"ENSG00000173611" 16
"ENSG00000180957" 6
"ENSG00000241878" 2
"ENSG00000160401" 10
"ENSG00000184792" 11
"ENSG00000185022" 1
"ENSG00000177663" 23
"ENSG00000125848" 16
"ENSG00000116670" 1
"ENSG00000175866" 10
"ENSG00000134215" 36
"ENSG00000084072" 5
"ENSG00000130204" 8
"ENSG00000198721" 7
"ENSG00000100324" 8
"ENSG00000136235" 12
"ENSG00000143575" 5
"ENSG00000241484" 1
"ENSG00000183742" 23
"ENSG00000013810" 15
"ENSG00000100425" 17
"ENSG00000104980" 11
"ENSG00000105701" 9
"ENSG00000132514" 8
"ENSG00000153208" 23
"ENSG00000083535" 10
"ENSG00000144015" 4
"ENSG00000014824" 15
"ENSG00000164597" 20
"ENSG00000171960" 2
"ENSG00000134363" 9
"ENSG00000106400" 3
"ENSG00000129221" 10
"ENSG00000185823" 75
"ENSG00000132840" 8
"ENSG00000216490" 6
"ENSG00000130558" 10
"ENSG00000197223" 2
"ENSG00000105677" 2
"ENSG00000239306" 13
"ENSG00000149798" 2
"ENSG00000120992" 4
"ENSG00000100023" 5
"ENSG00000177992" 32
"ENSG00000172935" 5
"ENSG00000184350" 10
"ENSG00000128228" 5
"ENSG00000178695" 2
"ENSG00000170417" 9
"ENSG00000162600" 9
"ENSG00000196937" 4
"ENSG00000204822" 4
"ENSG00000167315" 5
"ENSG00000187569" 5
"ENSG00000183617" 1
"ENSG00000134375" 2
"ENSG00000160445" 13
"ENSG00000244754" 26
"ENSG00000261456" 9
"ENSG00000170382" 20
"ENSG00000187778" 4
"ENSG00000087111" 7
"ENSG00000090097" 4
"ENSG00000089737" 14
"ENSG00000108819" 18
"ENSG00000166928" 24
"ENSG00000166049" 27
"ENSG00000168348" 6
"ENSG00000137133" 4
"ENSG00000110455" 15
"ENSG00000205899" 1
"ENSG00000169629" 10
"ENSG00000065923" 18
"ENSG00000158022" 7
"ENSG00000147573" 29
"ENSG00000089094" 26
"ENSG00000198054" 4
"ENSG00000197937" 28
"ENSG00000132357" 29
"ENSG00000196337" 4
"ENSG00000158553" 37
"ENSG00000181143" 356
"ENSG00000151353" 3
"ENSG00000114698" 14
"ENSG00000151418" 5
"ENSG00000198018" 6
"ENSG00000137812" 48
"ENSG00000091664" 33
"ENSG00000177674" 1
"ENSG00000183704" 3
"ENSG00000163491" 34
"ENSG00000236279" 5
"ENSG00000164898" 2
"ENSG00000026036" 8
"ENSG00000087589" 32
"ENSG00000141540" 10
"ENSG00000081154" 4
"ENSG00000151304" 8
"ENSG00000111224" 10
"ENSG00000169857" 7
"ENSG00000168930" 6
"ENSG00000183090" 76
"ENSG00000165078" 20
"ENSG00000057757" 8
"ENSG00000092200" 35
"ENSG00000198860" 6
"ENSG00000180881" 12
"ENSG00000060566" 17
"ENSG00000135355" 15
"ENSG00000124370" 5
"ENSG00000143994" 14
"ENSG00000115318" 13
"ENSG00000141255" 13
"ENSG00000138483" 15
"ENSG00000138400" 13
"ENSG00000091622" 13
"ENSG00000181896" 10
"ENSG00000170801" 10
"ENSG00000131409" 29
"ENSG00000181867" 18
"ENSG00000265944" 8
"ENSG00000172006" 8
"ENSG00000177324" 21
"ENSG00000134255" 2
"ENSG00000149634" 3
"ENSG00000182938" 18
"ENSG00000106100" 19
"ENSG00000103647" 15
"ENSG00000156575" 6
"ENSG00000164603" 8
"ENSG00000164162" 3
"ENSG00000225526" 6
"ENSG00000124406" 31
"ENSG00000228716" 4
"ENSG00000164741" 38
"ENSG00000181322" 11
"ENSG00000116133" 8
"ENSG00000101335" 1
"ENSG00000172893" 11
"ENSG00000104419" 11
"ENSG00000114956" 3
"ENSG00000137285" 6
"ENSG00000204628" 5
"ENSG00000152705" 10
"ENSG00000168528" 9
"ENSG00000157593" 5
"ENSG00000198739" 20
"ENSG00000197296" 3
"ENSG00000162951" 27
"ENSG00000168703" 2
"ENSG00000182557" 11
"ENSG00000169895" 3
"ENSG00000275969" 1
"ENSG00000277322" 3
"ENSG00000102967" 5
"ENSG00000131504" 19
"ENSG00000181019" 3
"ENSG00000100243" 7
"ENSG00000095059" 2
"ENSG00000177963" 7
"ENSG00000211448" 10
"ENSG00000211452" 7
"ENSG00000147202" 19
"ENSG00000075711" 29
"ENSG00000091140" 9
"ENSG00000150768" 7
"ENSG00000130826" 11
"ENSG00000197406" 6
"ENSG00000186150" 5
"ENSG00000144355" 5
"ENSG00000119689" 9
"ENSG00000132535" 11
"ENSG00000082458" 6
"ENSG00000150672" 36
"ENSG00000170293" 3
"ENSG00000105880" 8
"ENSG00000108813" 4
"ENSG00000064195" 5
"ENSG00000115844" 9
"ENSG00000163611" 15
"ENSG00000196636" 6
"ENSG00000157211" 10
"ENSG00000116981" 9
"ENSG00000176014" 11
"ENSG00000197114" 14
"ENSG00000198947" 106
"ENSG00000117834" 21
"ENSG00000187908" 61
"ENSG00000144476" 7
"ENSG00000164694" 60
"ENSG00000225614" 80
"ENSG00000133619" 13
"ENSG00000108588" 13
"ENSG00000144057" 41
"ENSG00000006377" 14
"ENSG00000149571" 26
"ENSG00000180626" 21
"ENSG00000106976" 15
"ENSG00000152592" 13
"ENSG00000123453" 27
"ENSG00000007174" 117
"ENSG00000175544" 8
"ENSG00000154222" 17
"ENSG00000039139" 172
"ENSG00000088682" 2
"ENSG00000185278" 10
"ENSG00000163660" 15
"ENSG00000005194" 4
"ENSG00000171396" 5
"ENSG00000138346" 26
"ENSG00000185800" 15
"ENSG00000137090" 13
"ENSG00000124171" 5
"ENSG00000104936" 6
"ENSG00000198074" 12
"ENSG00000124721" 108
"ENSG00000115423" 106
"ENSG00000153404" 45
"ENSG00000077380" 16
"ENSG00000158560" 36
"ENSG00000178395" 17
"ENSG00000151611" 9
"ENSG00000136697" 4
"ENSG00000197102" 61
"ENSG00000138308" 5
"ENSG00000105612" 3
"ENSG00000163687" 4
"ENSG00000132394" 9
"ENSG00000062282" 9
"ENSG00000167968" 7
"ENSG00000140488" 9
"ENSG00000163202" 4
"ENSG00000013563" 1
"ENSG00000116183" 101
"ENSG00000141200" 44
"ENSG00000213918" 4
"ENSG00000163421" 2
"ENSG00000198889" 22
"ENSG00000123395" 5
"ENSG00000253548" 3
"ENSG00000116691" 9
"ENSG00000152492" 7
"ENSG00000148110" 5
"ENSG00000170185" 16
"ENSG00000126016" 31
"ENSG00000187862" 17
"ENSG00000112459" 15
"ENSG00000107447" 10
"ENSG00000204689" 13
"ENSG00000182095" 58
"ENSG00000196358" 5
"ENSG00000186364" 1
"ENSG00000117983" 97
"ENSG00000104888" 14
"ENSG00000088305" 18
"ENSG00000147138" 18
"ENSG00000119772" 28
"ENSG00000107614" 5
"ENSG00000130816" 26
"ENSG00000079805" 21
"ENSG00000117616" 10
"ENSG00000169129" 10
"ENSG00000185985" 39
"ENSG00000135720" 6
"ENSG00000106524" 12
"ENSG00000156639" 4
"ENSG00000116014" 8
"ENSG00000146282" 9
"ENSG00000168538" 12
"ENSG00000112305" 7
"ENSG00000141756" 10
"ENSG00000146216" 39
"ENSG00000161082" 11
"ENSG00000128791" 3
"ENSG00000170832" 13
"ENSG00000172269" 6
"ENSG00000204348" 8
"ENSG00000115325" 7
"ENSG00000138347" 34
"ENSG00000088538" 68
"ENSG00000163746" 13
"ENSG00000134516" 74
"ENSG00000179111" 3
"ENSG00000150760" 48
"ENSG00000163515" 1
"ENSG00000162961" 3
"ENSG00000130783" 10
"ENSG00000126603" 8
"ENSG00000129749" 10
"ENSG00000132467" 10
"ENSG00000168826" 10
"ENSG00000131355" 17
"ENSG00000183513" 1
"ENSG00000165799" 2
"ENSG00000164532" 9
"ENSG00000164299" 16
"ENSG00000140632" 10
"ENSG00000123179" 2
"ENSG00000145879" 3
"ENSG00000104889" 3
"ENSG00000166263" 6
"ENSG00000156127" 5
"ENSG00000206468" 4
"ENSG00000108010" 8
"ENSG00000107959" 21
"ENSG00000197548" 8
"ENSG00000198326" 2
"ENSG00000123131" 2
"ENSG00000160097" 2
"ENSG00000100926" 12
"ENSG00000136938" 7
"ENSG00000084652" 8
"ENSG00000175203" 6
"ENSG00000101000" 9
"ENSG00000132382" 12
"ENSG00000062725" 6
"ENSG00000140092" 22
"ENSG00000136425" 5
"ENSG00000171931" 11
"ENSG00000185043" 4
"ENSG00000154328" 2
"ENSG00000075223" 24
"ENSG00000180891" 8
"ENSG00000198680" 2
"ENSG00000149428" 14
"ENSG00000171199" 13
"ENSG00000172977" 12
"ENSG00000205339" 31
"ENSG00000198856" 2
"ENSG00000133704" 21
"ENSG00000128805" 31
"ENSG00000078114" 45
"ENSG00000101361" 14
"ENSG00000196150" 6
"ENSG00000100201" 9
"ENSG00000121417" 19
"ENSG00000126461" 23
"ENSG00000085872" 9
"ENSG00000105298" 14
"ENSG00000177030" 14
"ENSG00000055609" 119
"ENSG00000249242" 6
"ENSG00000221989" 10
"ENSG00000163738" 4
"ENSG00000127527" 17
"ENSG00000138678" 9
"ENSG00000250799" 16
"ENSG00000116544" 33
"ENSG00000137976" 12
"ENSG00000182749" 4
"ENSG00000119707" 21
"ENSG00000206559" 13
"ENSG00000011451" 19
"ENSG00000064218" 6
"ENSG00000135622" 11
"ENSG00000146386" 2
"ENSG00000165175" 2
"ENSG00000187764" 15
"ENSG00000185033" 10
"ENSG00000177791" 12
"ENSG00000025039" 10
"ENSG00000167680" 22
"ENSG00000143434" 24
"ENSG00000206402" 5
"ENSG00000130347" 4
"ENSG00000163702" 11
"ENSG00000129235" 2
"ENSG00000176619" 10
"ENSG00000145246" 40
"ENSG00000082126" 15
"ENSG00000132185" 11
"ENSG00000129515" 2
"ENSG00000198105" 14
"ENSG00000187642" 19
"ENSG00000022567" 19
"ENSG00000135953" 10
"ENSG00000167604" 9
"ENSG00000168286" 5
"ENSG00000115556" 13
"ENSG00000162738" 9
"ENSG00000137656" 12
"ENSG00000068724" 11
"ENSG00000160539" 11
"ENSG00000112414" 16
"ENSG00000123178" 2
"ENSG00000103888" 23
"ENSG00000256040" 2
"ENSG00000144362" 10
"ENSG00000179055" 12
"ENSG00000219607" 6
"ENSG00000152475" 13
"ENSG00000258436" 7
"ENSG00000187664" 16
"ENSG00000187559" 2
"ENSG00000079689" 9
"ENSG00000136824" 20
"ENSG00000112667" 1
"ENSG00000152154" 10
"ENSG00000174231" 27
"ENSG00000134398" 18
"ENSG00000100591" 2
"ENSG00000256060" 5
"ENSG00000134538" 29
"ENSG00000185561" 2
"ENSG00000183423" 12
"ENSG00000144410" 7
"ENSG00000151640" 13
"ENSG00000132821" 2
"ENSG00000184428" 12
"ENSG00000109684" 12
"ENSG00000184221" 2
"ENSG00000138162" 51
"ENSG00000184990" 2
"ENSG00000135624" 6
"ENSG00000086504" 5
"ENSG00000166226" 12
"ENSG00000115484" 6
"ENSG00000115523" 2
"ENSG00000119655" 3
"ENSG00000185201" 2
"ENSG00000126882" 5
"ENSG00000095637" 33
"ENSG00000152240" 6
"ENSG00000163762" 7
"ENSG00000147606" 27
"ENSG00000198785" 45
"ENSG00000155961" 5
"ENSG00000116032" 26
"ENSG00000101198" 7
"ENSG00000130714" 15
"ENSG00000184374" 14
"ENSG00000184470" 10
"ENSG00000181541" 11
"ENSG00000175550" 3
"ENSG00000136371" 2
"ENSG00000153714" 5
"ENSG00000090054" 2
"ENSG00000152464" 6
"ENSG00000164414" 7
"ENSG00000144746" 5
"ENSG00000241685" 8
"ENSG00000106541" 5
"ENSG00000204310" 7
"ENSG00000109854" 2
"ENSG00000125533" 8
"ENSG00000148688" 8
"ENSG00000169692" 3
"ENSG00000163492" 52
"ENSG00000164609" 10
"ENSG00000240204" 1
"ENSG00000157765" 23
"ENSG00000137965" 13
"ENSG00000117479" 7
"ENSG00000156234" 2
"ENSG00000102837" 16
"ENSG00000066777" 41
"ENSG00000124198" 31
"ENSG00000105404" 2
"ENSG00000111254" 35
"ENSG00000136839" 12
"ENSG00000155052" 94
"ENSG00000133627" 7
"ENSG00000137413" 10
"ENSG00000001461" 1
"ENSG00000188559" 47
"ENSG00000112053" 21
"ENSG00000125676" 28
"ENSG00000156218" 62
"ENSG00000196950" 13
"ENSG00000151458" 32
"ENSG00000147041" 21
"ENSG00000102362" 15
"ENSG00000178761" 5
"ENSG00000164674" 8
"ENSG00000150551" 3
"ENSG00000118197" 9
"ENSG00000164485" 7
"ENSG00000143353" 1
"ENSG00000138639" 19
"ENSG00000167216" 8
"ENSG00000129932" 5
"ENSG00000213030" 1
"ENSG00000178201" 7
"ENSG00000173947" 6
"ENSG00000170390" 13
"ENSG00000143515" 16
"ENSG00000090674" 6
"ENSG00000206190" 46
"ENSG00000162444" 1
"ENSG00000120820" 17
"ENSG00000111665" 1
"ENSG00000178397" 8
"ENSG00000156171" 4
"ENSG00000138613" 7
"ENSG00000119943" 10
"ENSG00000213347" 3
"ENSG00000127774" 3
"ENSG00000167553" 8
"ENSG00000105784" 17
"ENSG00000179869" 149
"ENSG00000152990" 30
"ENSG00000174695" 1
"ENSG00000174502" 34
"ENSG00000221990" 1
"ENSG00000162650" 14
"ENSG00000198569" 9
"ENSG00000225828" 2
"ENSG00000141698" 6
"ENSG00000162999" 6
"ENSG00000197530" 23
"ENSG00000183638" 72
"ENSG00000214415" 9
"ENSG00000113657" 10
"ENSG00000154143" 13
"ENSG00000145832" 6
"ENSG00000165322" 15
"ENSG00000015413" 12
"ENSG00000172476" 4
"ENSG00000158764" 4
"ENSG00000239388" 8
"ENSG00000146809" 19
"ENSG00000122694" 5
"ENSG00000137075" 6
"ENSG00000092964" 10
"ENSG00000147647" 31
"ENSG00000130300" 11
"ENSG00000198881" 12
"ENSG00000188641" 42
"ENSG00000143196" 4
"ENSG00000173950" 5
"ENSG00000130226" 37
"ENSG00000110060" 7
"ENSG00000197635" 24
"ENSG00000132768" 13
"ENSG00000261678" 8
"ENSG00000108963" 5
"ENSG00000261150" 54
"ENSG00000228198" 25
"ENSG00000188981" 10
"ENSG00000184022" 15
"ENSG00000206562" 8
"ENSG00000140798" 45
"ENSG00000183310" 14
"ENSG00000177174" 15
"ENSG00000177201" 19
"ENSG00000091138" 17
"ENSG00000117505" 1
"ENSG00000172425" 1
"ENSG00000172986" 10
"ENSG00000108591" 6
"ENSG00000169676" 19
"ENSG00000069696" 4
"ENSG00000151577" 13
"ENSG00000149295" 16
"ENSG00000184845" 14
"ENSG00000203705" 5
"ENSG00000162727" 23
"ENSG00000111676" 20
"ENSG00000102385" 21
"ENSG00000116017" 10
"ENSG00000046604" 29
"ENSG00000134760" 43
"ENSG00000159200" 4
"ENSG00000188011" 12
"ENSG00000171587" 106
"ENSG00000134762" 35
"ENSG00000134755" 33
"ENSG00000134765" 25
"ENSG00000248871" 2
"ENSG00000180433" 18
"ENSG00000197403" 19
"ENSG00000083782" 7
"ENSG00000096696" 58
"ENSG00000157514" 3
"ENSG00000134757" 42
"ENSG00000113070" 2
"ENSG00000138101" 9
"ENSG00000221970" 2
"ENSG00000134769" 20
"ENSG00000155850" 24
"ENSG00000167800" 4
"ENSG00000221858" 15
"ENSG00000152591" 25
"ENSG00000186440" 32
"ENSG00000279111" 16
"ENSG00000198967" 20
"ENSG00000179832" 5
"ENSG00000186306" 20
"ENSG00000158050" 17
"ENSG00000120129" 2
"ENSG00000106823" 13
"ENSG00000168393" 1
"ENSG00000135144" 27
"ENSG00000257127" 1
"ENSG00000164086" 7
"ENSG00000225781" 10
"ENSG00000139318" 9
"ENSG00000138166" 11
"ENSG00000120875" 8
"ENSG00000108861" 4
"ENSG00000164180" 11
"ENSG00000162669" 43
"ENSG00000107404" 12
"ENSG00000152207" 10
"ENSG00000128951" 4
"ENSG00000164494" 4
"ENSG00000130723" 33
"ENSG00000130829" 9
"ENSG00000106086" 9
"ENSG00000047617" 38
"ENSG00000165282" 14
"ENSG00000184545" 6
"ENSG00000078237" 2
"ENSG00000134222" 4
"ENSG00000177666" 7
"ENSG00000157540" 22
"ENSG00000148300" 8
"ENSG00000161202" 15
"ENSG00000004975" 8
"ENSG00000137463" 5
"ENSG00000132698" 3
"ENSG00000166123" 8
"ENSG00000130299" 14
"ENSG00000072201" 19
"ENSG00000133134" 4
"ENSG00000197472" 19
"ENSG00000138785" 5
"ENSG00000183049" 18
"ENSG00000101448" 4
"ENSG00000136827" 4
"ENSG00000069018" 39
"ENSG00000163218" 14
"ENSG00000101412" 8
"ENSG00000169508" 3
"ENSG00000047932" 15
"ENSG00000184574" 6
"ENSG00000111581" 19
"ENSG00000141665" 15
"ENSG00000167967" 11
"ENSG00000132677" 11
"ENSG00000169016" 6
"ENSG00000214113" 2
"ENSG00000133740" 2
"ENSG00000136522" 8
"ENSG00000163518" 24
"ENSG00000205250" 9
"ENSG00000143297" 39
"ENSG00000175970" 9
"ENSG00000174807" 19
"ENSG00000112242" 5
"ENSG00000161381" 15
"ENSG00000007968" 12
"ENSG00000164330" 33
"ENSG00000196944" 19
"ENSG00000204904" 2
"ENSG00000104823" 6
"ENSG00000105726" 24
"ENSG00000025708" 9
"ENSG00000255112" 2
"ENSG00000111671" 5
"ENSG00000279301" 18
"ENSG00000150656" 10
"ENSG00000205517" 16
"ENSG00000183615" 1
"ENSG00000007080" 2
"ENSG00000206418" 2
"ENSG00000117643" 9
"ENSG00000101474" 9
"ENSG00000173894" 7
"ENSG00000119915" 8
"ENSG00000117298" 19
"ENSG00000021300" 3
"ENSG00000115310" 31
"ENSG00000063761" 13
"ENSG00000166927" 10
"ENSG00000101349" 41
"ENSG00000142327" 8
"ENSG00000124900" 35
"ENSG00000152284" 9
"ENSG00000280969" 4
"ENSG00000158813" 8
"ENSG00000254858" 3
"ENSG00000144867" 4
"ENSG00000114346" 16
"ENSG00000078804" 2
"ENSG00000143369" 10
"ENSG00000000457" 11
"ENSG00000130038" 17
"ENSG00000127884" 4
"ENSG00000170471" 24
"ENSG00000145293" 3
"ENSG00000161551" 18
"ENSG00000180287" 20
"ENSG00000114547" 4
"ENSG00000126233" 2
"ENSG00000091106" 22
"ENSG00000129353" 14
"ENSG00000198742" 6
"ENSG00000236287" 9
"ENSG00000173960" 3
"ENSG00000176979" 14
"ENSG00000170043" 2
"ENSG00000116574" 8
"ENSG00000135093" 4
"ENSG00000111850" 6
"ENSG00000275722" 3
"ENSG00000115289" 3
"ENSG00000165548" 21
"ENSG00000141179" 4
"ENSG00000006576" 21
"ENSG00000137504" 7
"ENSG00000149596" 29
"ENSG00000155761" 60
"ENSG00000138100" 9
"ENSG00000136379" 9
"ENSG00000172728" 8
"ENSG00000189252" 10
"ENSG00000179542" 36
"ENSG00000159086" 17
"ENSG00000172057" 4
"ENSG00000137574" 21
"ENSG00000187713" 3
"ENSG00000125850" 10
"ENSG00000154721" 7
"ENSG00000198835" 4
"ENSG00000143363" 8
"ENSG00000239285" 4
"ENSG00000197951" 19
"ENSG00000128699" 1
"ENSG00000101413" 7
"ENSG00000139946" 14
"ENSG00000148153" 2
"ENSG00000197329" 8
"ENSG00000175691" 9
"ENSG00000101115" 34
"ENSG00000148143" 44
"ENSG00000128203" 4
"ENSG00000106631" 3
"ENSG00000124201" 27
"ENSG00000133247" 12
"ENSG00000171790" 8
"ENSG00000106077" 3
"ENSG00000171962" 11
"ENSG00000172007" 4
"ENSG00000176055" 2
"ENSG00000172725" 4
"ENSG00000137411" 22
"ENSG00000167130" 3
"ENSG00000008118" 12
"ENSG00000129317" 16
"ENSG00000156269" 15
"ENSG00000160741" 18
"ENSG00000151475" 16
"ENSG00000163463" 1
"ENSG00000118557" 30
"ENSG00000108175" 15
"ENSG00000115274" 7
"ENSG00000198182" 18
"ENSG00000165509" 36
"ENSG00000122203" 4
"ENSG00000169976" 1
"ENSG00000123171" 7
"ENSG00000111305" 8
"ENSG00000159322" 3
"ENSG00000142669" 1
"ENSG00000167700" 3
"ENSG00000221864" 2
"ENSG00000186352" 2
"ENSG00000148225" 13
"ENSG00000186451" 3
"ENSG00000121774" 10
"ENSG00000143036" 8
"ENSG00000131773" 21
"ENSG00000048740" 11
"ENSG00000149187" 6
"ENSG00000168140" 11
"ENSG00000157657" 18
"ENSG00000168159" 5
"ENSG00000128654" 4
"ENSG00000141391" 4
"ENSG00000167642" 8
"ENSG00000106636" 6
"ENSG00000141750" 12
"ENSG00000173253" 13
"ENSG00000206107" 8
"ENSG00000163344" 2
"ENSG00000157703" 14
"ENSG00000187175" 2
"ENSG00000221859" 5
"ENSG00000100532" 2
"ENSG00000145982" 11
"ENSG00000138028" 7
"ENSG00000138136" 10
"ENSG00000105610" 7
"ENSG00000196460" 12
"ENSG00000102974" 22
"ENSG00000172215" 5
"ENSG00000150637" 8
"ENSG00000105887" 2
"ENSG00000173908" 19
"ENSG00000183114" 3
"ENSG00000187037" 15
"ENSG00000111247" 6
"ENSG00000135119" 9
"ENSG00000185340" 4
"ENSG00000243709" 4
"ENSG00000121289" 19
"ENSG00000163564" 26
"ENSG00000169220" 6
"ENSG00000176953" 6
"ENSG00000213029" 1
"ENSG00000110536" 4
"ENSG00000133110" 39
"ENSG00000196670" 15
"ENSG00000162493" 8
"ENSG00000100276" 4
"ENSG00000153531" 8
"ENSG00000185523" 1
"ENSG00000159915" 16
"ENSG00000110931" 12
"ENSG00000168515" 3
"ENSG00000124935" 1
"ENSG00000213265" 8
"ENSG00000070367" 16
"ENSG00000155530" 29
"ENSG00000159217" 23
"ENSG00000114388" 6
"ENSG00000073792" 7
"ENSG00000136231" 14
"ENSG00000175449" 5
"ENSG00000158615" 11
"ENSG00000141696" 5
"ENSG00000120256" 9
"ENSG00000196900" 8
"ENSG00000139438" 8
"ENSG00000198466" 2
"ENSG00000140839" 18
"ENSG00000141076" 9
"ENSG00000107566" 7
"ENSG00000179943" 8
"ENSG00000110171" 6
"ENSG00000076382" 28
"ENSG00000186017" 7
"ENSG00000186834" 6
"ENSG00000133193" 3
"ENSG00000124356" 8
"ENSG00000125826" 4
"ENSG00000139133" 6
"ENSG00000165533" 5
"ENSG00000152291" 5
"ENSG00000188167" 5
"ENSG00000163110" 13
"ENSG00000070731" 7
"ENSG00000035141" 2
"ENSG00000205330" 16
"ENSG00000187857" 17
"ENSG00000214216" 6
"ENSG00000137135" 1
"ENSG00000185821" 9
"ENSG00000184954" 14
"ENSG00000131061" 20
"ENSG00000161298" 16
"ENSG00000186141" 14
"ENSG00000153214" 13
"ENSG00000221926" 3
"ENSG00000168874" 7
"ENSG00000116679" 13
"ENSG00000205060" 1
"ENSG00000265972" 12
"ENSG00000101608" 2
"ENSG00000162227" 8
"ENSG00000236320" 23
"ENSG00000139899" 6
"ENSG00000179361" 14
"ENSG00000113356" 4
"ENSG00000132664" 6
"ENSG00000139410" 8
"ENSG00000277870" 11
"ENSG00000246223" 3
"ENSG00000138867" 3
"ENSG00000186187" 1
"ENSG00000136280" 8
"ENSG00000166140" 8
"ENSG00000144233" 10
"ENSG00000125703" 9
"ENSG00000149474" 16
"ENSG00000143194" 27
"ENSG00000160799" 1
"ENSG00000163346" 18
"ENSG00000163412" 4
"ENSG00000135521" 9
"ENSG00000139826" 7
"ENSG00000167549" 11
"ENSG00000183111" 14
"ENSG00000177082" 2
"ENSG00000151379" 5
"ENSG00000130720" 11
"ENSG00000228672" 17
"ENSG00000138286" 8
"ENSG00000147206" 21
"ENSG00000167778" 5
"ENSG00000146842" 11
"ENSG00000163171" 8
"ENSG00000074842" 2
"ENSG00000141040" 13
"ENSG00000105771" 7
"ENSG00000138468" 25
"ENSG00000129472" 5
"ENSG00000154118" 20
"ENSG00000147027" 10
"ENSG00000102802" 7
"ENSG00000160999" 22
"ENSG00000139405" 5
"ENSG00000128050" 7
"ENSG00000141570" 10
"ENSG00000172239" 14
"ENSG00000142552" 3
"ENSG00000123933" 5
"ENSG00000280409" 3
"ENSG00000183751" 8
"ENSG00000187607" 1
"ENSG00000120539" 12
"ENSG00000156256" 11
"ENSG00000180822" 3
"ENSG00000162819" 7
"ENSG00000213999" 18
"ENSG00000178602" 3
"ENSG00000172428" 2
"ENSG00000175322" 15
"ENSG00000129521" 4
"ENSG00000269858" 4
"ENSG00000258986" 3
"ENSG00000213859" 5
"ENSG00000268964" 22
"ENSG00000124196" 3
"ENSG00000254656" 72
"ENSG00000178586" 9
"ENSG00000188807" 9
"ENSG00000213588" 9
"ENSG00000139915" 69
"ENSG00000196748" 4
"ENSG00000140090" 19
"ENSG00000165929" 16
"ENSG00000155066" 14
"ENSG00000145975" 9
"ENSG00000187634" 10
"ENSG00000166446" 19
"ENSG00000162419" 9
"ENSG00000172461" 27
"ENSG00000180611" 18
"ENSG00000132141" 9
"ENSG00000180245" 5
"ENSG00000137161" 4
"ENSG00000156261" 9
"ENSG00000145244" 37
"ENSG00000203972" 8
"ENSG00000168350" 5
"ENSG00000197119" 3
"ENSG00000143578" 8
"ENSG00000156170" 8
"ENSG00000165312" 5
"ENSG00000244045" 2
"ENSG00000170340" 7
"ENSG00000163605" 7
"ENSG00000104671" 2
"ENSG00000167904" 6
"ENSG00000155876" 1
"ENSG00000102524" 8
"ENSG00000120063" 19
"ENSG00000114646" 8
"ENSG00000135407" 8
"ENSG00000182035" 1
"ENSG00000179774" 1
"ENSG00000166448" 17
"ENSG00000167536" 3
"ENSG00000147155" 2
"ENSG00000069966" 6
"ENSG00000090932" 14
"ENSG00000113946" 9
"ENSG00000146926" 17
"ENSG00000188694" 11
"ENSG00000240694" 7
"ENSG00000133106" 16
"ENSG00000146618" 13
"ENSG00000197361" 3
"ENSG00000164938" 2
"ENSG00000163825" 5
"ENSG00000112874" 6
"ENSG00000266094" 5
"ENSG00000126453" 5
"ENSG00000171056" 8
"ENSG00000164897" 1
"ENSG00000165568" 4
"ENSG00000173451" 2
"ENSG00000167414" 1
"ENSG00000164379" 4
"ENSG00000151617" 15
"ENSG00000124205" 7
"ENSG00000122375" 11
"ENSG00000182107" 2
"ENSG00000127129" 3
"ENSG00000078401" 5
"ENSG00000213694" 18
"ENSG00000198121" 13
"ENSG00000168404" 9
"ENSG00000170989" 7
"ENSG00000166816" 4
"ENSG00000136160" 25
"ENSG00000101210" 22
